ID,outcome,SUT,confidence,dsa,lsa,conf*(1-norm_dsa)
45,Pass,9,0.999935389,1.17542243,1666.623828,0.753168939270128
46,Pass,3,0.999342024,1.95647049,1683.54069,0.588847231194156
47,Pass,9,0.643421352,0.966621339,1664.956844,0.512842740
48,Pass,7,0.999886751,1.179093838,1679.724299,0.752361572
49,Pass,6,0.999849439,1.183366776,1680.569916,0.751436519
50,Pass,9,0.999623537,1.109760523,1686.496002,0.766714712
51,Pass,8,0.999669671,1.606535196,1709.776733,0.662485669
52,Fail,3,0.99069947,1.119148731,1696.582015,0.757917179413674
53,Pass,3,0.997921526,1.474411368,1686.496098,0.689009183
54,Pass,8,0.999911666,1.600963354,1683.293443,0.663815757
55,Pass,8,0.999866843,0.764015198,1669.241058,0.839481615
56,Pass,7,0.995626688,1.612149358,1680.082754,0.658632816
57,Fail,5,0.53752774,1.797477126,1713.371047,0.334673329731581
58,Fail,5,0.973633826,1.757183313,1678.629972,0.614436641
59,Fail,3,0.958936989,1.228052378,1687.34624,0.711692192
60,Pass,7,0.999874949,0.990784883,1673.067995,0.791883606
61,Fail,5,0.997370958,2.379286528,1692.710598,0.499148083
62,Pass,6,0.999735415,1.670548916,1680.617662,0.649092980
63,Pass,3,0.994089842,2.16177249,1689.920073,0.542903627305001
64,Pass,6,0.999854565,1.33036685,1677.112513,0.720581887691044
65,Pass,2,0.999912143,1.758200884,1712.090073,0.630806626
66,Pass,1,0.998861194,1.01151073,1675.624038,0.786734250085708
67,Pass,2,0.999940753,1.490992188,1702.346921,0.686922375
68,Pass,3,0.999240994,1.33361268,1693.427203,0.719458743681367
69,Pass,7,0.996495545,1.006325603,1679.921903,0.785955804
70,Pass,2,0.993967056,0.894173145,1676.797674,0.807366122
71,Pass,6,0.999928236,1.599245429,1678.656184,0.664187413
72,Pass,8,0.99988544,0.977562308,1666.732119,0.794667703785759
73,Pass,8,0.999913335,1.503018379,1669.966008,0.684378835
74,Pass,0,0.998550475,1.551930428,1672.900455,0.673191740
75,Pass,2,0.99993825,1.440278649,1687.061761,0.69756741151244
76,Pass,9,0.998438656,0.875016332,1672.835598,0.815013986
77,Pass,3,0.999303102,1.503039241,1691.794891,0.683956791
78,Pass,3,0.631066024,1.238181472,1688.27795,0.467014866
79,Pass,8,0.999865413,0.971401095,1664.914041,0.795945173
80,Pass,8,0.999896288,0.978105962,1665.773393,0.794562196
81,Pass,1,0.999779403,1.427211285,1681.877267,0.700199513
82,Pass,1,0.999908209,1.449823022,1677.923054,0.695542777
83,Pass,7,0.9998703,1.506279826,1678.223691,0.683664721158767
84,Pass,2,0.999918938,0.994032085,1674.733,0.791236743
85,Pass,5,0.654060543,1.528599739,1686.339598,0.444151121
86,Pass,2,0.976407647,1.395947337,1683.869145,0.690240083
87,Pass,7,0.82373625,1.236086369,1681.931221,0.609961111902864
88,Pass,8,0.999897361,1.943594217,1675.206341,0.591877578
89,Pass,9,0.999864459,0.80984956,1662.969689,0.829857898118827
90,Pass,0,0.999925137,1.353128552,1680.667883,0.715854239
91,Pass,3,0.999898434,1.497668266,1702.628354,0.685491789
92,Pass,8,0.999885559,1.012731552,1687.636369,0.787284787
93,Pass,6,0.999950409,1.773041725,1680.453672,0.627715055
94,Pass,4,0.999864221,1.337561965,1700.874292,0.719078422
95,Pass,6,0.990883529,1.489656806,1677.896143,0.680978207
96,Pass,6,0.999937415,1.199608207,1698.165597,0.748092929
97,Pass,0,0.998293936,0.777946591,1675.361496,0.835241078
98,Pass,0,0.999867558,1.611045718,1710.140505,0.661669942
99,Pass,7,0.99996233,3.206443071,1695.165606,0.326788268539247
100,Pass,4,0.998916984,1.854375124,1686.85603,0.610008704
101,Pass,5,0.999705851,1.155703664,1675.78394,0.757134826
102,Pass,6,0.999952555,1.565965652,1706.687174,0.671190394
103,Pass,3,0.999857903,1.659354925,1684.348573,0.651522375
104,Pass,1,0.999952078,0.853507519,1667.799973,0.820764979
105,Pass,1,0.999932289,2.000633717,1678.450096,0.579923502
106,Pass,3,0.999908924,0.794535637,1678.056673,0.833109700
107,Pass,6,0.99998343,1.349520922,1690.237787,0.716653388189494
108,Pass,8,0.999732196,1.166936755,1674.131319,0.754796999
109,Pass,7,0.999925733,0.841433823,1683.552842,0.823278064
110,Pass,4,0.99976927,1.152536392,1680.582982,0.757847678349746
111,Pass,0,0.999885201,1.643348336,1677.363391,0.654900393
112,Pass,6,0.992616475,1.302797675,1681.921459,0.721110961
113,Pass,2,0.999907732,0.976489544,1682.202788,0.794910629
114,Pass,1,0.999711692,1.472647667,1671.489655,0.690615379
115,Pass,3,0.999623299,1.864092112,1695.665185,0.608400696
116,Pass,0,0.999867916,0.861704588,1677.466969,0.818975134
117,Pass,4,0.999561369,1.215165734,1686.103554,0.744546691
118,Pass,2,0.964292526,2.677279234,1720.406714,0.422263342
119,Pass,7,0.999880791,1.251822472,1682.229711,0.737089379
120,Pass,8,0.999873638,0.808239281,1665.763393,0.830203555
121,Pass,3,0.998379588,1.145594954,1688.619224,0.758249276
122,Pass,1,0.999885798,2.006762266,1678.407431,0.578609984
123,Pass,2,0.999981403,1.45527637,1682.589901,0.694448771202589
124,Pass,8,0.999590576,1.370551109,1667.734741,0.711958319
125,Pass,0,0.967720747,1.54747355,1690.330471,0.653312820299709
126,Pass,8,0.999901414,2.247612,1704.494421,0.528057101261639
127,Pass,3,0.868680954,2.181162119,1685.095184,0.470877595
128,Pass,5,0.95889008,1.236154318,1693.293636,0.710026286983036
129,Pass,2,0.995506167,1.358995318,1675.888312,0.711464459
130,Pass,4,0.999496222,0.938273787,1680.227117,0.802602921
131,Pass,1,0.999940753,1.069872737,1669.358756,0.775332045
132,Pass,8,0.999874592,1.551126122,1684.631099,0.674253263
133,Pass,9,0.999861836,1.475460649,1671.438409,0.690128590
134,Pass,1,0.999755085,1.36470592,1688.449096,0.71330240002792
135,Pass,2,0.999930859,0.877726018,1680.153665,0.815663189
136,Pass,9,0.999864697,0.813282788,1662.222318,0.829137380
137,Pass,7,0.999864697,1.081733346,1675.546102,0.772783250
138,Pass,2,0.999937057,1.356028914,1687.08327,0.715253874
139,Pass,9,0.997096419,1.080604553,1670.943836,0.770879986
140,Pass,6,0.999882102,1.170220137,1684.318198,0.754220906
141,Pass,5,0.999931335,1.020773888,1679.421488,0.785632441
142,Pass,6,0.999721706,0.813796282,1672.626806,0.828911025
143,Pass,3,0.999797881,1.012201309,1682.000042,0.787327055
144,Pass,8,0.999811232,1.623981714,1673.350081,0.658917241
145,Pass,7,0.999618173,1.630396485,1672.798375,0.657443726
146,Pass,6,0.99997282,0.788613498,1675.574221,0.834406268935209
147,Fail,5,0.902188599,1.881773949,1679.732329,0.545749788
148,Fail,7,0.664347529,1.531504989,1707.26547,0.450731450
149,Pass,2,0.999830842,0.977141857,1674.475675,0.794712571
150,Pass,8,0.999829531,1.900392294,1679.79419,0.600906215
151,Pass,9,0.993810117,1.196519971,1666.304253,0.744153222
152,Pass,6,0.999880791,0.625197709,1682.267022,0.868634874
153,Pass,0,0.999728858,1.483759761,1683.139367,0.688294862
154,Pass,0,0.999904275,2.519782066,1766.890565,0.470921408
155,Pass,5,0.999860883,1.175875068,1681.458867,0.753017801
156,Pass,2,0.999747932,1.618483663,1677.381123,0.660029560
157,Pass,9,0.999928236,1.249923229,1673.282338,0.737523076
158,Pass,5,0.842228174,1.131468058,1675.322599,0.642153433
159,Pass,4,0.999974847,1.21406889,1696.04613,0.745084958811604
160,Pass,2,0.998960733,1.492613554,1679.664421,0.685909082
161,Pass,1,0.999859095,1.057813883,1679.549755,0.777800154
162,Pass,6,0.999346673,0.874986708,1684.467843,0.815761405
163,Pass,6,0.999974728,1.216962934,1679.916092,0.744477275
164,Fail,0,0.929547846,1.568683743,1674.790121,0.623402723
165,Fail,2,0.994737327,1.522230148,1681.850729,0.676823854
166,Pass,8,0.999683261,0.64872694,1666.405594,0.863524825134397
167,Pass,4,0.999537945,1.092381001,1681.097305,0.770296243
168,Pass,5,0.999945521,1.165893435,1678.436026,0.755177094
169,Pass,0,0.95177412,3.530362844,1764.549839,0.246312428556284
170,Pass,9,0.999879003,1.402751088,1669.799491,0.705404117
171,Pass,9,0.99866426,0.912223756,1679.057274,0.807396802140498
172,Pass,9,0.999862552,1.635953546,1675.010031,0.656437897
173,Pass,8,0.997954726,1.551518202,1673.366437,0.672876475
174,Pass,9,0.999743402,1.070497036,1667.576418,0.775047984
175,Pass,9,0.99993813,1.299095869,1710.299496,0.727207113458144
176,Pass,3,0.999772847,1.945834994,1690.395627,0.591333525
177,Pass,7,0.999895573,0.813496113,1677.164506,0.829118200
178,Fail,3,0.997545421,0.986395955,1683.863469,0.790957863
179,Pass,0,0.999900222,0.838259637,1672.641148,0.823923420
180,Pass,0,0.9998312,0.99157238,1672.487775,0.791683648703954
181,Pass,5,0.999931574,0.941747248,1674.820152,0.802223301
182,Pass,2,0.999943495,1.393502355,1683.696439,0.707391296
183,Fail,3,0.914492249,1.817981005,1691.720065,0.565440700
184,Pass,3,0.998359382,1.718012691,1679.428352,0.638250800
185,Pass,8,0.9998945,0.742797077,1673.826322,0.843959154926275
186,Pass,6,0.99986124,1.30935359,1688.581023,0.72499786
187,Pass,3,0.999824345,1.363127232,1681.689421,0.713683206
188,Pass,4,0.983565032,1.338819385,1682.71301,0.707096776
189,Pass,0,0.991351485,1.68801868,1682.124127,0.640013497010294
190,Pass,5,0.999953985,1.006972909,1675.385394,0.788547648
191,Pass,8,0.999648929,1.476840496,1675.267401,0.689692037
192,Pass,0,0.999733865,1.598136187,1678.013719,0.664291131
193,Pass,1,0.999764621,1.186935306,1678.572876,0.750623730
194,Pass,7,0.999868512,1.532581806,1677.083104,0.678142069
195,Pass,2,0.888446987,1.34405911,1690.425171,0.637737892793039
196,Pass,8,0.99987793,1.255960464,1689.312899,0.736218595758142
197,Pass,8,0.999744713,1.480574608,1667.797601,0.688974337
198,Pass,7,0.999880075,1.694486141,1706.600901,0.644161835
199,Pass,8,0.999896765,1.021383405,1671.49246,0.785477323
200,Pass,5,0.998896599,1.125211477,1672.263151,0.762916767
201,Pass,1,0.992454767,0.814457178,1680.069153,0.822747993
202,Pass,8,0.999911427,0.711597085,1666.676712,0.850523365
203,Pass,7,0.999809563,1.580257297,1693.588616,0.668094425
204,Pass,1,0.999941468,1.742612958,1672.710162,0.634097652
205,Pass,3,0.999935746,1.393783569,1691.49572,0.707326777
206,Pass,0,0.999758065,1.638217449,1676.52072,0.655894102
207,Pass,5,0.999944568,1.521824598,1682.47412,0.680452026
208,Pass,7,0.99996376,1.09988749,1669.927043,0.76904845
209,Pass,9,0.999851346,1.35954082,1665.167855,0.7144553423818
210,Pass,7,0.999951363,1.235711336,1679.260905,0.740523805
211,Pass,4,0.98732692,1.708396316,1692.761721,0.633191142450659
212,Pass,5,0.999932647,1.375383258,1686.161562,0.711187508
213,Fail,8,0.634806335,2.099346399,1699.971498,0.355007722
214,Pass,8,0.999710977,1.177288651,1671.243081,0.752608204
215,Pass,0,0.999636412,1.597272038,1671.532939,0.664407740
216,Pass,7,0.999935865,1.380447507,1689.617512,0.710126615
217,Pass,9,0.999810278,0.967358649,1663.563309,0.796749841
218,Pass,8,0.997202396,1.577565789,1666.214778,0.666915767
219,Pass,2,0.99995935,1.170745015,1678.126227,0.754168980247703
220,Pass,7,0.99975878,1.298583269,1674.114493,0.727184276272833
221,Pass,6,0.991835356,1.841156244,1719.403349,0.608436837
222,Pass,9,0.999845147,1.449841022,1678.784119,0.695495133
223,Pass,4,0.999188364,1.485831022,1684.911172,0.687488230
224,Pass,3,0.999448597,0.978399158,1688.873358,0.794144917
225,Pass,9,0.99287343,1.092544913,1669.576908,0.765126050732753
226,Pass,6,0.639135301,1.149938583,1674.406214,0.484827582
227,Pass,4,0.999908209,1.262016535,1689.117724,0.734969522
228,Pass,7,0.955542266,2.483268976,1681.869763,0.457353575
229,Pass,6,0.999764025,2.386357784,1682.392243,0.498861452
230,Pass,5,0.999845147,1.241448641,1738.928446,0.739240773
231,Pass,1,0.999949098,1.411512494,1678.666446,0.703614186
232,Pass,5,0.944543839,1.310451269,1691.81017,0.684669621
233,Pass,8,0.99941802,1.34439683,1703.749358,0.71732337
234,Pass,8,0.999886513,0.662042499,1668.058699,0.860905082
235,Pass,0,0.999932289,1.089268923,1673.580491,0.771253488
236,Pass,4,0.999937892,0.935904443,1716.338517,0.803455003
237,Pass,0,0.997506082,2.914582014,1675.910759,0.387109584
238,Pass,5,0.999805868,1.018252969,1675.677147,0.786063032
239,Pass,5,0.999990582,1.553812027,1678.457638,0.673767573
240,Pass,1,0.999925733,0.904053628,1679.848586,0.810131882
241,Pass,1,0.999754012,0.890616,1674.451757,0.812813318821958
242,Pass,8,0.978343844,0.979438126,1669.114776,0.777162029
243,Pass,9,0.999888182,1.289623737,1666.286957,0.729159260
244,Pass,0,0.999964237,1.17262423,1676.491382,0.753778135016602
245,Pass,3,0.964357436,1.014241219,1688.997343,0.759005174
246,Pass,1,0.999863029,2.071527243,1674.76628,0.565001129
247,Fail,8,0.95262295,0.898847282,1681.09082,0.772848839061096
248,Pass,2,0.999951243,1.031747222,1680.845612,0.783344320
249,Pass,2,0.999899149,2.655132532,1709.052384,0.442504747
250,Pass,5,0.999918222,1.030980229,1671.507957,0.783479471
251,Pass,3,0.998330534,1.137711287,1684.496712,0.759864449
252,Pass,9,0.999891758,1.192609429,1678.439253,0.749528020
253,Pass,9,0.999759614,1.007786036,1825.905322,0.788223693
254,Pass,4,0.999764383,1.723035574,1684.629118,0.638094700
255,Pass,0,0.999322891,0.69754535,1679.876519,0.852970950984372
256,Pass,3,0.999815762,1.711993217,1695.419673,0.640445432
257,Pass,0,0.999920368,0.92128849,1679.07404,0.806509327925593
258,Fail,8,0.98808378,1.144723177,1672.304711,0.750610666541403
259,Pass,9,0.999334395,2.429522753,1725.125865,0.489590532
260,Pass,8,0.999815047,1.217915416,1684.368683,0.744158454
261,Pass,1,0.999929547,1.19096148,1691.536242,0.749902312814759
262,Pass,5,0.999430478,2.409067392,1726.242019,0.493929804
263,Pass,7,0.99972719,1.473593116,1678.406786,0.690427640057156
264,Pass,0,0.9271608,1.650957823,1678.0114,0.605786428645801
265,Pass,8,0.999817908,1.003266692,1667.325322,0.789218326
266,Pass,2,0.999308109,1.327209592,1677.818645,0.720850478
267,Pass,4,0.999976039,1.291971207,1706.26349,0.728730485
268,Pass,7,0.999942183,1.055701852,1673.347616,0.778308189
269,Pass,0,0.999230862,1.081394315,1670.908371,0.772364492
270,Pass,2,0.999930739,1.132326126,1680.050927,0.762212969
271,Pass,3,0.988039911,1.07235384,1718.946006,0.765589711655633
272,Pass,6,0.999965191,1.446755409,1679.116199,0.696226444
273,Pass,3,0.999257147,1.36655128,1691.442356,0.71255998326914
274,Pass,8,0.999841928,0.743632972,1666.860743,0.843739311
275,Fail,3,0.875638485,1.118718266,1679.269664,0.669970937
276,Pass,0,0.999715269,1.769500136,1760.470009,0.628310800
277,Pass,3,0.947862089,1.70212543,1686.697559,0.609129552901927
278,Pass,4,0.999747574,2.082911015,1687.742026,0.562546444
279,Pass,3,0.986123562,1.237832189,1684.981689,0.729844393
280,Pass,9,0.999525666,0.804329395,1665.452325,0.830735130
281,Pass,0,0.690063834,1.495751381,1679.521726,0.473358860
282,Pass,6,0.999948621,1.22872138,1675.132925,0.741989254896305
283,Pass,1,0.99991405,1.270922899,1673.500419,0.733104066739028
284,Pass,0,0.914235771,1.474029779,1673.009225,0.631302079
285,Pass,9,0.999874353,0.902118087,1667.454546,0.810496574
286,Pass,1,0.915404975,2.02157855,1684.723337,0.526875394378784
287,Pass,0,0.827748954,1.295268059,1672.157313,0.602647398
288,Pass,7,0.999859214,1.772307873,1723.932734,0.627811860
289,Pass,9,0.999901414,1.029771209,1678.700948,0.783720112
290,Pass,1,0.999922633,1.129932642,1676.943266,0.762709268
291,Pass,2,0.999925256,1.034295678,1704.194468,0.782788949
292,Pass,6,0.99992919,0.894369245,1679.92032,0.812167795037909
293,Fail,1,0.877973437,1.463100195,1677.54101,0.608276729
294,Pass,3,0.999919772,1.088518858,1700.744885,0.771401299
295,Pass,4,0.83569926,1.743197322,1685.266234,0.529843426738278
296,Pass,6,0.999980927,1.439438939,1697.46469,0.697773479
297,Pass,0,0.999883771,1.261988044,1680.538441,0.734957541
298,Pass,0,0.999903321,1.067890525,1675.181503,0.775719150
299,Pass,6,0.99993372,1.556824684,1674.913661,0.6730967896397
300,Pass,6,0.999984741,1.108166337,1680.095855,0.767326454
301,Pass,6,0.999945641,1.501082182,1680.145817,0.684807433
302,Pass,3,0.999727786,1.329373479,1717.473449,0.720699023
303,Pass,2,0.999531507,1.308734059,1685.630766,0.724888786
304,Pass,6,0.999922156,1.069779038,1677.469438,0.775337296
305,Pass,1,0.999910355,1.409301758,1667.884288,0.704051032
306,Pass,8,0.999333084,0.896359801,1677.206081,0.811265980
307,Pass,2,0.999189556,1.110164285,1677.545939,0.766297145
308,Fail,9,0.8290295,1.063988566,1684.281,0.643835400407198
309,Pass,6,0.612165272,1.458441615,1744.181207,0.424718513
310,Pass,8,0.999010444,1.182385921,1671.382094,0.751011702
311,Pass,6,0.999953628,1.217275739,1680.653592,0.744395895
312,Pass,8,0.909185886,1.104852319,1667.169254,0.698285625
313,Fail,2,0.920646548,1.152482867,1676.426136,0.697881215
314,Pass,4,0.999815404,0.920182824,1690.412636,0.806656761
315,Pass,0,0.999482214,0.981171608,1689.118496,0.793589849
316,Pass,7,0.995472729,0.908606768,1676.204119,0.805572480
317,Pass,7,0.999836802,1.746095061,1682.378585,0.633300324
318,Pass,5,0.999923348,1.652889252,1675.62987,0.652922397
319,Pass,5,0.999962687,1.491499305,1677.740879,0.686830977
320,Pass,3,0.999880433,0.829573393,1685.951613,0.825730591
321,Pass,5,0.999569476,1.241571665,1679.773723,0.739011136
322,Pass,2,0.999951839,0.986353815,1682.13814,0.792874769
323,Pass,3,0.986912966,2.192265511,1688.435465,0.532665821
324,Pass,4,0.928881705,1.283205986,1688.614761,0.678630034
325,Pass,1,0.999546945,1.170334578,1671.796348,0.753944078
326,Pass,7,0.999902725,1.131189942,1683.281349,0.762430136
327,Pass,5,0.999953866,1.417738199,1681.507772,0.702310502
328,Pass,4,0.999854207,1.156847119,1688.615303,0.757007148
329,Pass,6,0.999950647,1.21322763,1677.101625,0.745243542879472
330,Pass,1,0.99993813,1.12184453,1715.741474,0.76441910
331,Pass,9,0.999780834,1.547797799,1671.557477,0.674888674
332,Pass,3,0.999412298,1.58789742,1679.953589,0.666225847110912
333,Pass,6,0.999980092,1.515768409,1690.342648,0.681747684
334,Pass,6,0.999989867,1.318596005,1678.086555,0.723150686
335,Pass,9,0.999689937,1.043225408,1674.647622,0.780730496
336,Pass,3,0.999959826,1.504926085,1697.916912,0.684010144
337,Pass,8,0.999694467,0.930656374,1671.032492,0.804360916
338,Pass,0,0.998577237,0.911022484,1670.272076,0.807578297
339,Pass,7,0.999743164,1.188927889,1674.604972,0.750189381
340,Pass,2,0.978674054,1.942015886,1682.976383,0.579638996
341,Pass,6,0.999518752,1.256117702,1680.830875,0.735921133
342,Pass,2,0.999483824,0.854659557,1678.672255,0.820138886
343,Pass,5,0.999605238,1.230827689,1676.8659,0.741292406
344,Pass,8,0.999873042,1.372571111,1697.994206,0.711735456
345,Pass,5,0.743475854,1.345167637,1696.143222,0.533502842
346,Pass,4,0.999592483,2.008646488,1690.426914,0.578044815
347,Pass,6,0.999887228,1.052077055,1673.986234,0.779026362
348,Pass,8,0.999844551,1.309250236,1674.081219,0.725007459
349,Pass,9,0.999786198,1.80281806,1672.465567,0.621361705506218
350,Pass,9,0.999815524,1.243283033,1669.941319,0.738833808
351,Pass,1,0.999843478,1.617812395,1676.680316,0.660233551
352,Pass,0,0.976171851,1.363657594,1678.115823,0.696691155
353,Pass,2,0.999960184,1.566075802,1754.275027,0.671172389
354,Pass,2,0.999782264,1.165214777,1673.9288,0.755196254
355,Fail,4,0.731282771,1.364789367,1684.659919,0.521740729
356,Fail,5,0.838338017,0.757261932,1675.799961,0.705051725
357,Pass,2,0.998796344,1.319187403,1679.600823,0.722163565
358,Pass,8,0.999963999,1.287244439,1681.51871,0.729714070
359,Pass,0,0.999933839,3.126601458,1741.323268,0.343540762
360,Pass,9,0.999896288,2.141634226,1704.730324,0.550302342
361,Pass,5,0.999863386,1.662226558,1684.743938,0.650923124
362,Pass,8,0.999910712,1.1308707,1692.961785,0.762503245723759
363,Pass,1,0.999604285,1.28491497,1674.144866,0.729940455180349
364,Pass,9,0.999923587,1.892883182,1668.282339,0.602539176
365,Pass,4,0.999250233,1.684111595,1684.913586,0.645932590
366,Pass,1,0.999674559,1.207595348,1683.771135,0.746219904
367,Pass,3,0.999426484,1.360917807,1683.938807,0.713862817
368,Pass,8,0.991489291,1.33454299,1767.972824,0.713683818752965
369,Pass,1,0.999862313,0.975810468,1673.904979,0.795017075
370,Fail,2,0.547742665,1.161062121,1674.951571,0.414220850
371,Pass,7,0.999899983,1.654414773,1676.445872,0.652586886
372,Pass,9,0.999748886,1.175766468,1665.267492,0.752956249
373,Pass,4,0.999719083,0.883809149,1687.753014,0.814213632
374,Pass,2,0.999968052,1.108711243,1682.659626,0.767199247
375,Pass,7,0.999926567,1.938142538,1684.612266,0.593039374
376,Pass,0,0.925982535,1.164964676,1673.90049,0.699499460
377,Pass,7,0.999873161,1.79982698,1700.562123,0.622043656381021
378,Fail,8,0.994262218,0.818387926,1689.70417,0.823425842
379,Pass,6,0.999981642,1.277743459,1681.102641,0.731721658
380,Pass,6,0.999936819,1.072923064,1683.840012,0.774688613
381,Pass,9,0.999674439,1.792679787,1671.770773,0.623420107
382,Pass,0,0.999924541,1.333062172,1669.897592,0.720066473
383,Pass,9,0.999851108,1.297368169,1664.630626,0.727506507
384,Fail,5,0.990624249,2.401821613,1693.044493,0.491084670
385,Pass,8,0.999730885,1.3011446,1667.353179,0.72662637449762
386,Pass,7,0.999938488,1.060132146,1675.924202,0.777375221
387,Pass,2,0.999749362,1.387181878,1690.054421,0.708580625
388,Pass,2,0.999626637,1.371276379,1680.620233,0.711831789
389,Pass,5,0.999892831,1.246800303,1675.17538,0.738152556
390,Pass,1,0.999915957,1.246944427,1677.862997,0.738139372
391,Pass,2,0.999932289,1.264944792,1723.150432,0.734372470
392,Pass,6,0.99977988,1.353650808,1682.782091,0.715640623643534
393,Pass,2,0.999753773,1.354045033,1686.209319,0.715539188
394,Pass,9,0.976895213,2.100022554,1665.372803,0.546178087
395,Pass,6,0.999856353,0.875469029,1676.840108,0.816076205
396,Pass,2,0.999796212,1.375546813,1681.259715,0.711056139
397,Pass,3,0.982435822,2.913847923,1687.013895,0.381412574
398,Pass,0,0.99972564,1.090920925,1672.83416,0.770747352631347
399,Pass,3,0.999900579,1.249864817,1676.193792,0.737514939
400,Pass,9,0.999863744,1.213608503,1671.882946,0.745098822
401,Pass,8,0.999204814,1.307096124,1690.127913,0.724995473
402,Pass,7,0.999844551,0.929056048,1676.356543,0.804817614
403,Pass,8,0.999867678,0.815084457,1665.284414,0.828761638
404,Pass,8,0.999860168,1.053083539,1674.588842,0.778793996
405,Pass,4,0.625317872,1.115653157,1697.331366,0.478847346
406,Pass,0,0.999950409,1.389978051,1677.640783,0.708136086
407,Pass,1,0.999854088,1.109859824,1680.883692,0.766870700
408,Pass,8,0.999862671,1.280504346,1665.924407,0.731055029
409,Pass,2,0.999230742,1.239590645,1677.723297,0.739176300
410,Pass,7,0.999923706,1.684743762,1673.86704,0.646235220
411,Pass,9,0.998458743,1.328647375,1667.200806,0.719936388
412,Fail,5,0.998620629,1.179408908,1679.924495,0.751342824
413,Pass,6,0.99990344,1.51324904,1679.454189,0.68222432
414,Pass,1,0.99988234,1.238692164,1671.159663,0.739846931958115
415,Pass,9,0.999939799,1.242787719,1669.334023,0.739029629
416,Pass,0,0.997985601,1.533059835,1678.676444,0.676764859
417,Pass,7,0.987979293,1.689987779,1695.180012,0.637427973
418,Pass,3,0.984391212,1.09294951,1679.228325,0.758505881516532
419,Pass,7,0.999958992,0.805980384,1676.869723,0.830748666
420,Pass,4,0.999838471,1.576335669,1715.196112,0.668936963
421,Pass,5,0.99985075,1.173444867,1673.859707,0.753520319200493
422,Fail,8,0.999862432,0.794394791,1668.575074,0.833100530
423,Pass,0,0.999968648,1.560098052,1704.41883,0.672433072
424,Pass,2,0.999940157,1.518297911,1677.249222,0.681189415
425,Pass,9,0.999893665,1.133183837,1667.575834,0.762004650
426,Pass,3,0.895779312,1.223091483,1681.457983,0.665751594
427,Pass,4,0.999822557,1.510439515,1683.233156,0.682758896
428,Pass,0,0.999639988,1.86531806,1694.166709,0.608153555302901
429,Pass,6,0.999926329,1.193330407,1685.961614,0.749402575
