ID,outcome,SUT,confidence,dsa,lsa,conf*(1-norm_dsa)
67,Pass,82,0.939629376,1.57137537,103.2148538,0.733217517051411
68,Pass,63,0.999974251,0.940943718,103.0581044,0.868436449
69,Pass,92,0.997632861,1.733808041,104.6778722,0.755825300
70,Fail,8,0.994467378,1.34545064,104.4745729,0.80741793100554
71,Pass,90,0.99371767,1.873622537,103.2492419,0.733436211463101
72,Pass,67,0.6328879,1.842695475,105.6832111,0.469853789025002
73,Pass,91,0.99990344,0.929924428,103.7138975,0.869915268001135
74,Fail,67,0.543202639,1.659588695,103.5140852,0.417176551
75,Pass,32,0.999979019,1.717164397,104.1491123,0.759929477
76,Pass,82,0.999976873,1.498643875,107.5171713,0.790475672
77,Pass,10,0.996774375,2.221787453,105.3720156,0.687176841
78,Pass,77,0.999897718,1.48757875,103.9202259,0.791959814619794
79,Fail,61,0.997043431,1.836731195,104.3026702,0.741032920
80,Pass,71,0.996991754,1.112963796,103.3302716,0.841870709
81,Pass,78,0.989711761,1.68746686,104.3727109,0.756235837835145
82,Pass,54,0.997794509,1.208427191,102.545836,0.829232493
83,Pass,6,0.980165482,1.882855415,104.0047945,0.722168579
84,Pass,29,0.999880314,2.333129644,105.7355998,0.673754627
85,Pass,89,0.999880791,1.054201841,103.2954045,0.852524014
86,Fail,99,0.752222657,1.223038316,103.1762953,0.623609739
87,Pass,33,0.912133098,1.806019783,105.9372589,0.681841106
88,Fail,35,0.909626663,1.456710577,103.6568577,0.724386748
89,Fail,73,0.788488328,1.92381978,104.3964995,0.576428808920312
90,Pass,22,0.519867539,1.658537149,106.744786,0.399331748
91,Pass,18,0.999969125,1.286453009,102.9924068,0.820132296
92,Pass,27,0.752708912,1.565616369,103.8622839,0.587964562
93,Pass,21,0.999919891,1.396358252,104.0369161,0.804728715
94,Pass,13,0.991433859,1.063850045,103.5003353,0.843984707
95,Pass,21,0.999654412,0.654133081,104.7818201,0.908240116
96,Fail,74,0.613293409,1.969060063,104.6045906,0.444472833
97,Pass,75,0.999850512,1.939595222,113.162884,0.728741286
98,Pass,37,0.991196275,1.273307085,102.9825754,0.814758759
99,Fail,15,0.973116279,2.372072697,103.628042,0.650422309
100,Pass,26,0.951819837,2.033557892,109.454498,0.681231290
101,Pass,83,0.687253237,1.559157252,105.9015671,0.537455645
102,Pass,47,0.635840595,1.928908825,103.4267781,0.464382470
103,Fail,39,0.933450937,1.285790563,103.53516,0.765663343
104,Pass,43,0.999952674,1.515763998,103.8767162,0.788063313
105,Pass,69,0.999990225,1.266634107,103.2629363,0.822920199
106,Pass,76,0.999972939,2.028933048,104.0303583,0.716341688
107,Pass,17,0.999878407,1.286566854,103.9862575,0.820041980
108,Pass,57,0.999841571,1.90655148,104.1255759,0.733353456672208
109,Pass,59,0.999292612,1.937846065,106.833426,0.728579015
110,Pass,25,0.999388814,1.789752483,104.4417708,0.749339553
111,Pass,20,0.999904513,0.766043842,100.5821006,0.892824042
112,Pass,27,0.998640597,1.029432893,104.6254988,0.854924513
113,Pass,0,0.996323109,2.293168783,104.00061,0.676923528
114,Pass,9,0.999977708,0.877999187,101.128777,0.877238717
115,Pass,71,0.991442978,1.364400983,102.2427174,0.802335857
116,Pass,8,0.954904437,1.776340723,104.8268879,0.717775638
117,Pass,43,0.999907851,1.87078321,102.9888336,0.738401910171799
118,Pass,57,0.990273535,1.413597345,105.8123329,0.794578859
119,Pass,56,0.999934912,1.496872544,104.4136664,0.790690113
120,Pass,85,0.986474931,1.895009041,105.3979409,0.725141207
121,Fail,98,0.383052379,2.247057199,104.4200061,0.262723351
122,Pass,19,0.999943614,2.028308153,103.9030687,0.716408034
123,Pass,92,0.706195712,1.325715423,103.2005026,0.575315647
124,Pass,33,0.999992609,2.147762537,105.2566742,0.699743885
125,Pass,20,0.995835662,1.655248404,105.0089553,0.765400382
126,Pass,21,0.988393486,1.762713432,102.4694219,0.744831388
127,Fail,27,0.871338665,1.483613133,102.1886606,0.690618850
128,Pass,70,0.995970011,1.335698843,105.1055489,0.809995712
129,Pass,46,0.984931827,2.046852589,107.6778784,0.703099468
130,Fail,16,0.533759654,1.787119508,104.1637041,0.400408292
131,Pass,16,0.999806225,0.951299071,101.6158959,0.866843157
132,Pass,1,0.999091506,1.263292074,103.6311218,0.822647400
133,Pass,74,0.999879479,1.026905656,105.0487704,0.856338363
134,Fail,74,0.936753631,1.15813601,105.2873374,0.785089434654871
135,Pass,91,0.989773095,1.27044487,103.4151573,0.813984948999403
136,Pass,60,0.999919891,1.364040852,102.4036766,0.809246231
137,Fail,97,0.614219546,1.303845763,102.9815673,0.502263392
138,Pass,52,0.994526923,1.140227199,102.7452569,0.835998895
139,Pass,23,0.999989986,1.693159938,107.2945091,0.763293532
140,Pass,4,0.998640478,0.706279933,104.1809373,0.900038835
141,Pass,11,0.917173266,0.897268295,104.2348918,0.802127186
142,Pass,52,0.965376019,1.340737939,102.4028364,0.784434379
143,Fail,72,0.388249189,2.023360491,104.2845476,0.278429062
144,Pass,24,0.73570472,1.050576448,102.2619905,0.627653588173831
145,Pass,95,0.999395609,2.272015333,105.1632895,0.681966454
146,Fail,58,0.546575487,2.047887802,106.2882689,0.390097076
147,Pass,39,0.999994278,1.349203706,103.8848961,0.811380611
148,Pass,51,0.999293566,1.437587857,104.4110815,0.798464946
149,Pass,58,0.992419541,1.422029138,107.1720778,0.795130973
150,Pass,58,0.743114173,1.183858633,104.6531605,0.620128787
151,Pass,77,0.999911666,2.288561583,108.524986,0.680005688
152,Fail,65,0.7065413,1.793616533,104.250651,0.529381464167756
153,Fail,60,0.945096672,1.193471432,105.9471726,0.787413125
154,Pass,45,0.999663472,1.740909696,103.1254592,0.756371272
155,Pass,66,0.999795496,1.055936456,104.8527534,0.852208845
156,Pass,58,0.695484638,1.452616215,105.888126,0.554251520
157,Pass,20,0.99915123,1.106955528,102.7316238,0.844533419731138
158,Fail,77,0.98515588,1.622614145,104.4129829,0.76168634308361
159,Fail,80,0.328405738,1.631621242,107.5507796,0.253497737
160,Pass,36,0.999890685,1.508792281,101.6451553,0.788988979
161,Pass,8,0.999794304,2.961813688,104.1302633,0.585826551
162,Pass,87,0.970511913,1.928289413,103.6959453,0.708891754
163,Fail,16,0.99341172,1.702706099,105.2005291,0.756946600076097
164,Fail,2,0.487838656,1.066343784,102.7972171,0.415115692
165,Pass,47,0.529094756,1.214918375,103.0831475,0.439232219
166,Pass,54,0.999939799,1.926421165,108.4395206,0.730647947
167,Pass,99,0.989631474,1.729182839,104.221477,0.750403185
168,Pass,51,0.999749482,1.714914799,103.444789,0.760069450
169,Fail,10,0.41238299,1.433125854,102.8062792,0.329763370281215
170,Pass,9,0.651966393,1.317057848,103.2340221,0.531925787
171,Fail,12,0.510413229,2.12518549,108.6121285,0.358772144522005
172,Fail,74,0.876837134,1.716990352,103.8121008,0.666369700
173,Fail,86,0.943419635,4.134608746,106.3015928,0.398117187
174,Pass,95,0.999553859,2.872746706,106.1947581,0.598131413
175,Pass,83,0.892563403,0.926972687,104.3893414,0.776897825
176,Fail,18,0.746711671,1.903753042,105.7591417,0.547982479
177,Pass,73,0.956161141,0.798459947,105.6045033,0.849432165
178,Pass,18,0.999989867,2.205112457,105.3531761,0.691724696
179,Pass,40,0.999972939,1.347132087,103.9010556,0.811652896
180,Fail,16,0.817150712,2.072129965,108.8949916,0.580440349
181,Pass,64,0.159734339,2.322248697,104.4860003,0.107877608
182,Pass,22,0.999975085,0.85846734,103.6242909,0.879966842859333
183,Fail,50,0.642700732,2.094160795,104.9437553,0.454545224
184,Fail,16,0.973328352,1.494251728,102.990654,0.770007810
185,Pass,28,0.998337507,2.1203444,102.9449121,0.70241233219377
186,Fail,94,0.876863897,2.082963705,106.5280052,0.621527921
187,Pass,95,0.999852777,0.887653232,103.9700179,0.875779711
188,Pass,98,0.940408766,1.647737741,103.7151844,0.723786609
189,Pass,83,0.999750793,2.073248148,104.3463291,0.709988973
190,Pass,12,0.999952793,1.460378885,105.5761093,0.795805719
191,Fail,7,0.966368377,1.665083289,101.902295,0.741423146
192,Fail,78,0.934300542,2.474317551,107.0636832,0.611123759
193,Pass,13,0.998873293,1.577840328,107.0544628,0.778544340
194,Pass,94,0.999959946,1.114283562,102.2031048,0.844192591
195,Pass,24,0.999855876,0.941177368,100.5773691,0.868300986
196,Pass,58,0.645029366,1.309174776,105.7120887,0.526976854
197,Pass,63,0.999357522,1.430981994,109.3976165,0.799438936
198,Pass,7,0.972709417,1.367258549,102.9656943,0.786786945
199,Pass,87,0.999401927,1.076672792,103.7266468,0.848976228
200,Pass,6,0.999004781,1.468649864,102.7211832,0.793896142
201,Pass,78,0.999922395,1.183548331,104.0645166,0.834478628
202,Pass,68,0.998806834,0.777782321,103.5674907,0.890204867
203,Pass,60,0.999511957,1.540266275,102.5742629,0.784292308
204,Pass,6,0.999941111,1.120262384,103.5025538,0.843340917
205,Pass,23,0.999483347,1.473020434,103.4490431,0.793665775
206,Pass,44,0.979409158,2.346824169,103.506285,0.658085405
207,Pass,31,0.999819219,1.46415627,105.0944229,0.795171442700362
208,Pass,80,0.999915361,1.583504081,104.1175261,0.778564842
209,Pass,93,0.998936713,0.991089582,103.676892,0.860532598
210,Fail,30,0.457032859,2.438931942,104.7645928,0.301204957
211,Fail,11,0.997118473,1.693788528,104.5308342,0.761014080
212,Pass,49,0.993532062,1.364144206,104.4783927,0.804062135
213,Pass,90,0.874008596,1.424465895,104.9486153,0.699961862
214,Pass,97,0.999962211,0.796583235,103.4535474,0.888606404
215,Fail,33,0.584098518,1.678514957,104.8292378,0.447038925
216,Fail,53,0.999859333,1.7533921,102.2836246,0.754774707663439
217,Fail,95,0.839970648,2.100159168,104.4868616,0.593358516
218,Pass,16,0.981436908,1.120573163,102.6605443,0.827692007
219,Pass,81,0.995584667,1.876549602,103.0972744,0.734406803
220,Pass,94,0.999785006,1.61234653,102.4394272,0.774432120054914
221,Fail,12,0.671881497,1.727562666,103.8225773,0.509616589
222,Fail,99,0.996015012,2.075067997,104.3060784,0.707082553
223,Pass,77,0.999952674,1.824950933,103.9313913,0.744841926
224,Pass,12,0.906299651,1.671686172,103.5690304,0.694500273
225,Fail,44,0.944780529,1.934818983,103.7515668,0.689234350
226,Pass,0,0.564938784,2.35648632,103.1249162,0.378831045690446
227,Pass,76,0.968958497,1.853301406,106.9632669,0.717914785
228,Pass,79,0.999713838,1.187231183,105.057685,0.833789873
229,Pass,71,0.997645319,1.112426996,103.518359,0.842497453
230,Pass,89,0.999849439,1.119336367,104.2841005,0.843393037
231,Pass,57,0.951688945,0.679798365,101.6174646,0.861246299
232,Fail,59,0.736066639,1.754372597,104.880011,0.555541750
233,Pass,24,0.999759018,0.74207449,100.4883042,0.896044166431712
234,Pass,65,0.978529692,1.927293658,104.4019487,0.714884401
235,Fail,83,0.620504737,2.597988605,111.4085301,0.395142855
236,Pass,32,0.998710394,2.257039309,107.3884689,0.683589783
237,Pass,36,0.999657154,1.656748056,103.2094233,0.768128010
238,Pass,82,0.999968171,0.974142551,104.2137025,0.863790216
239,Pass,31,0.999430716,1.315410376,104.5222604,0.815644865
240,Pass,23,0.999926805,1.057228327,102.4155234,0.852140184
241,Pass,24,0.999859452,1.095633149,101.6103016,0.846714658
242,Pass,34,0.637809753,1.297098994,105.6493927,0.522155290
243,Pass,21,0.980907261,1.179887533,105.2878154,0.819111671
244,Fail,35,0.660258055,2.30256772,104.9030272,0.447726099692814
245,Pass,53,0.999505758,1.987110019,104.7614673,0.721850865
246,Pass,80,0.999884486,1.856170416,102.0845146,0.740427246
247,Pass,44,0.307200223,1.32943213,102.9628892,0.250106835061063
248,Fail,33,0.303036749,1.576089144,109.5442743,0.236267853
249,Pass,39,0.769333959,1.274729609,104.6766177,0.632235967
250,Pass,91,0.999985933,1.32701087,104.9997265,0.814476290406468
251,Pass,16,0.999833703,2.119933367,104.0707691,0.703522480
252,Fail,72,0.423844874,1.383548737,104.0564876,0.341866459
253,Pass,68,0.999972939,2.21015501,105.9013882,0.691008070987552
254,Fail,67,0.423752218,1.828104854,102.8147383,0.315456520
255,Pass,97,0.753353,1.947396874,104.3909356,0.548259872285068
256,Fail,89,0.819225669,1.778424859,103.8022399,0.615550920
257,Fail,3,0.422796011,2.100739479,103.5966962,0.298630438
258,Pass,6,0.985381484,1.272879124,105.2762133,0.810037981
259,Pass,42,0.998643816,1.089373946,104.9287251,0.846559048
260,Pass,80,0.979192257,1.230108619,101.548787,0.810804873
261,Pass,76,0.999791801,0.775235116,106.2018633,0.891438755
262,Pass,89,0.999244809,1.895472765,111.8190871,0.734463352
263,Pass,55,0.449645251,1.61704731,102.9687115,0.347999119475497
264,Pass,19,0.998660564,1.916093946,105.9237011,0.731155002
265,Pass,91,0.999804795,1.555652022,104.3766293,0.782371628
266,Fail,47,0.753924906,1.765498996,104.1146139,0.567847483
267,Pass,1,0.965519726,1.355786681,105.0364533,0.782519919
268,Pass,6,0.994029522,1.793137074,102.4050151,0.744850837
269,Pass,62,0.904905438,1.2332021,105.0171359,0.748901496417953
270,Pass,99,0.999928474,2.16392684,103.8363543,0.697439445679804
271,Pass,51,0.999971151,1.361545205,107.9605142,0.809636591
272,Pass,96,0.995621622,1.595562339,105.0396053,0.773543276
273,Fail,0,0.630125463,1.691030741,104.6376508,0.481163067
274,Pass,42,0.96982038,1.328144193,106.6995622,0.789753163345449
275,Pass,18,0.9810462,2.091217041,109.5847228,0.694241220816126
276,Pass,67,0.998712182,0.43142885,104.3312976,0.938477357641174
277,Fail,32,0.328635365,1.750338912,104.7311581,0.248220829
278,Pass,40,0.999663115,1.057470679,104.0696775,0.851881598
279,Pass,62,0.999701083,1.988594413,105.6560305,0.721784478
280,Pass,78,0.994817555,1.249509692,103.4447999,0.821045000
281,Pass,84,0.999978304,1.169456601,103.8345891,0.836495226
282,Pass,28,0.999961138,1.736399174,106.4379468,0.757227028
283,Pass,89,0.535476327,1.690382242,104.5924134,0.408937643
284,Pass,30,0.981642485,0.976125121,104.8553041,0.847688094
285,Pass,66,0.997006953,1.384920955,103.5420867,0.803978517
286,Fail,6,0.953939795,1.297190785,102.6351137,0.780949022
287,Fail,3,0.424972475,1.44927156,105.2145464,0.338871377028683
288,Pass,42,0.998575568,2.649288893,103.7383141,0.628740259
289,Pass,92,0.999418497,1.466975808,104.5280067,0.794458808
290,Fail,67,0.71193099,1.842175961,104.6652566,0.528586810870606
291,Pass,11,0.430173516,1.71757555,103.6894833,0.326883668550762
292,Fail,94,0.833397686,0.897891462,103.745932,0.728787434
293,Fail,27,0.886584044,1.657294273,103.5763105,0.681175900
294,Fail,52,0.887930036,1.490514994,102.7267372,0.702912363
295,Pass,12,0.999963522,1.961028814,104.4351883,0.725827409
296,Pass,16,0.532386422,2.056765556,103.7466624,0.379309444
297,Fail,86,0.982897878,2.680247784,105.8506976,0.614615057
298,Fail,3,0.495692372,1.741964579,103.2695931,0.374980587
299,Fail,48,0.996008158,1.950193882,109.4683754,0.724465038
300,Pass,96,0.962329865,2.368668556,106.7083771,0.643670727
301,Pass,12,0.983109176,2.15722394,106.9711878,0.686629383122346
302,Pass,40,0.999729574,1.449742913,103.9338695,0.797114547
303,Pass,7,0.836900353,1.766512632,104.8612134,0.630225034
304,Fail,95,0.97893548,1.706018567,105.8534644,0.745462869028578
305,Fail,38,0.61125052,1.803665996,107.0863185,0.457125382535681
306,Pass,76,0.999890447,1.160027504,104.3970097,0.837739749
307,Pass,31,0.995018959,1.41844511,103.9265147,0.797712179526026
308,Fail,27,0.522822022,1.549638867,102.7871398,0.409560475
309,Pass,28,0.999857783,1.891777515,104.5190406,0.735430411
310,Pass,19,0.994943559,1.275838137,105.0550277,0.817486965
311,Pass,18,0.999335945,1.597193837,103.3487237,0.776201174
312,Pass,41,0.999984145,0.935788989,101.8365651,0.869165646
313,Pass,42,0.96208173,1.507010698,105.2416826,0.759394484651483
314,Fail,72,0.621733665,1.728052855,102.5928218,0.471537265
315,Pass,31,0.864544451,1.179097891,105.5713644,0.722037743
316,Fail,67,0.966472268,2.397195101,103.6591325,0.642587223
317,Pass,15,0.712159753,1.166214108,102.6769212,0.596053974
318,Fail,61,0.997444034,2.030117989,102.0889893,0.714364851
319,Pass,8,0.999815285,0.801343024,103.2121077,0.887810558
320,Fail,17,0.985205829,3.144849539,110.3269934,0.552069150
321,Pass,89,0.696484804,1.539655089,103.5160694,0.546573906
322,Pass,32,0.977714419,1.79600811,104.2670357,0.732233109620047
323,Pass,67,0.999343097,1.623116016,105.0331813,0.772585264
324,Pass,12,0.999799788,1.437216401,102.8091098,0.798921350
325,Pass,2,0.998960257,2.055300236,103.8005671,0.711934018
326,Pass,19,0.939907432,1.310388684,105.2728824,0.767727182
327,Pass,91,0.999978185,1.173676252,104.9454854,0.835905245
328,Pass,94,0.999937057,1.114184499,102.5368789,0.844187115
329,Fail,14,0.536955535,2.060410023,107.0609806,0.382291230
330,Pass,71,0.985099614,1.460221052,104.6585562,0.784006652
331,Pass,36,0.999232173,1.634402275,103.3820095,0.770922935
332,Pass,61,0.998633921,0.510445416,101.1654084,0.927372621
333,Pass,62,0.999299407,2.044656992,108.2916052,0.713662574
334,Fail,69,0.630193233,1.683979273,106.6005211,0.481836044
335,Pass,60,0.999242783,1.109043121,103.9496602,0.844319187
336,Fail,93,0.433793157,1.991580606,103.4539875,0.313017696
337,Pass,91,0.881094575,1.00947392,105.4435337,0.756753176350474
338,Pass,34,0.961707592,1.407360435,102.9952429,0.772496540
339,Pass,95,0.550983191,1.49643755,106.0038465,0.435718825238995
340,Pass,9,0.996396005,1.215851665,102.4920807,0.827036066
341,Fail,1,0.925024092,2.244773865,103.453513,0.634739651
342,Pass,68,0.999828935,1.373575926,103.4970755,0.807839872
343,Pass,62,0.998057425,1.233925343,103.9162271,0.825893351
344,Pass,99,0.999965072,1.219371796,102.6745939,0.829506403
345,Pass,66,0.999937296,1.665478587,104.0218431,0.767122843
346,Fail,21,0.963015437,1.641160488,104.305295,0.742071332
347,Fail,24,0.939624727,1.050559163,104.192955,0.801626639
348,Pass,10,0.988305211,1.82255888,106.7108028,0.736496488038286
349,Pass,10,0.999008,1.207082868,104.2815203,0.830428729661544
350,Pass,68,0.996792972,1.105312705,102.3527964,0.842769026
351,Fail,38,0.66450578,1.594335914,102.3472804,0.516398396510666
352,Pass,37,0.817154229,1.265630364,103.2218705,0.672573958
353,Pass,58,0.997895002,1.600958943,108.9657174,0.774556726
354,Pass,48,0.999422073,1.667772174,103.1653168,0.766407127
355,Pass,40,0.999983788,0.829927266,105.2401602,0.883964256
356,Pass,96,0.996650755,1.248570204,102.2519228,0.822688878
357,Pass,14,0.782403231,1.895682454,106.1947516,0.575057860
358,Fail,35,0.812479734,1.274203181,104.2221264,0.667752807
359,Fail,31,0.79146719,1.380343795,103.8757169,0.638739317877619
360,Pass,64,0.99629128,2.085497618,105.3619286,0.705826055258746
361,Pass,39,0.999994516,2.266893625,105.5648762,0.683091132
362,Fail,60,0.994270802,1.653110981,106.0681497,0.764494723
363,Pass,94,0.999908209,2.346876383,104.5543635,0.671851846
364,Pass,63,0.999885917,0.488710999,103.0010712,0.931573338
365,Fail,61,0.996370196,1.377841592,102.1784097,0.804451123
366,Fail,26,0.999390841,0.984571755,107.8480803,0.861834424
367,Fail,54,0.846123159,1.342097402,104.9320208,0.687372427
368,Pass,90,0.775115788,2.022118568,104.9712831,0.556001187
369,Fail,38,0.597144544,2.65132761,104.1290172,0.37581418897255
370,Pass,90,0.999741614,0.96928978,103.453036,0.864272739954839
371,Pass,33,0.999998093,1.186109304,103.0907619,0.834183785
372,Pass,28,0.999550521,1.121891379,103.5275786,0.842783871
373,Pass,29,0.999961138,1.623759866,106.0463739,0.772973063
374,Fail,84,0.771686196,1.597973108,103.1831574,0.599297686
375,Pass,86,0.974253953,1.493965626,102.9297327,0.770779027
376,Pass,7,0.771233976,1.348749876,102.3926967,0.625816806
377,Pass,0,0.999864817,1.402908802,102.9807728,0.803768768
378,Pass,94,0.999966502,2.12215066,102.6160684,0.703305962381364
379,Fail,35,0.821480036,1.636332631,104.1140042,0.633562754
380,Pass,26,0.999869585,1.321713686,103.9161658,0.815121961
381,Pass,6,0.999889016,1.612044096,105.3016801,0.774554961
382,Pass,41,0.999995708,0.908498943,102.6029813,0.872990749
383,Fail,65,0.512955725,1.477892876,101.4076213,0.406976447
384,Pass,69,0.999312758,1.190753579,105.2290534,0.832963279
385,Fail,50,0.206555352,1.248434663,104.3869678,0.170505757
386,Pass,29,0.999873042,2.020044565,107.8318096,0.717512551
387,Fail,72,0.867986441,1.834565878,105.9671409,0.645376594
388,Pass,85,0.999957085,1.332539201,104.15756,0.813679983
389,Pass,65,0.999741852,0.570925653,103.1184387,0.919948713
390,Fail,28,0.999463856,1.849350095,105.1718477,0.741068714
391,Pass,57,0.998736799,1.250307083,101.5169328,0.824168307
392,Pass,72,0.923191667,1.554273486,105.8087791,0.722597901
393,Pass,30,0.992477715,1.500137329,106.6431224,0.784340423
394,Fail,42,0.610646784,1.27736187,102.4823945,0.501602692150918
395,Pass,27,0.999554694,1.051405311,106.6277964,0.852636748
396,Fail,4,0.999556482,0.934296906,103.4436015,0.869002426
397,Pass,49,0.947549343,1.857900023,103.8560757,0.701443292
398,Fail,47,0.678293705,2.001743317,104.222612,0.488481431
399,Fail,30,0.898990214,1.060958862,108.0632394,0.765652923
400,Pass,40,0.999906182,1.405253887,112.2756268,0.803474215
401,Pass,93,0.999945879,1.339448452,104.5186728,0.812705023
402,Fail,74,0.167012528,1.553435802,103.7724671,0.130743119
403,Fail,25,0.353408784,1.529835224,104.1602274,0.277826482
404,Pass,6,0.884790003,1.425697446,104.6250211,0.708443969
405,Pass,57,0.986018419,1.793201566,103.6000603,0.738839030
406,Fail,95,0.983873546,1.73895359,103.7598753,0.744693253463745
407,Pass,16,0.999896288,1.490251184,101.7785534,0.791585122
408,Pass,98,0.862519801,2.507789373,120.051883,0.560136190
409,Fail,8,0.986898184,1.773321629,103.9674333,0.742240997
410,Pass,40,0.999826968,1.495915532,104.1178256,0.790738522
411,Fail,47,0.996214449,1.5359658,103.8040577,0.782303753489243
412,Pass,71,0.998256743,1.892456889,102.4769127,0.734157981
413,Pass,3,0.988685846,1.921955228,105.878648,0.723042036
414,Fail,46,0.861623883,1.867614985,104.9456149,0.636664975
415,Pass,66,0.998930395,1.591495514,105.1808575,0.776681933
416,Fail,74,0.878984213,1.238698125,102.8153902,0.726773692
417,Pass,8,0.999411821,1.666957617,103.1121069,0.766513071
418,Pass,53,0.997151673,1.595230222,106.6653062,0.774778338
419,Fail,63,0.502701759,2.124936819,107.5330985,0.353369187
420,Fail,4,0.664440274,1.180546045,106.7868038,0.554783113
421,Fail,13,0.878256977,1.114444137,103.6427459,0.741428016
422,Pass,88,0.706789553,1.241418719,102.4145903,0.584128545
423,Pass,96,0.990323544,1.469312072,103.0033892,0.786905596
424,Pass,68,0.999876142,1.461694241,104.4050676,0.795560856
425,Pass,42,0.999863863,0.621836603,103.1200384,0.912944753
426,Pass,77,0.999941111,1.145682216,103.6302284,0.839787508
427,Fail,28,0.802818418,1.935983539,103.6753251,0.585539742
428,Pass,27,0.981229424,1.618754625,106.7759231,0.759179974
429,Fail,46,0.912065566,2.592617035,104.288233,0.581496244
430,Fail,50,0.500716209,1.652925611,102.983922,0.385013620
431,Pass,98,0.985842288,0.670492828,102.6253169,0.893436389
